"Sample","Date","Filter1ID","Filter2ID","Rack","Carousel","SampleNum","Filter1Mass_g","Filter2Mass_g","AcidVol_L","Vol_acid_used_in_dilution_L","Vol_diluted_L","Duration_days","Reservoir","Depth_m","Site","TrapXSA_m2","CombinedCollectionVol_L","CombinedFilterVol_L","CombinedSedMass_g","CombinedXSA_m2","Flag_CombinedCollectionVol_L","Flag_Filter2ID","Flag_CombinedSedMass_g","Flag_ICPTLi_mgL","Flag_ICPTNa_mgL","Flag_ICPTMg_mgL","Flag_ICPTAl_mgL","Flag_ICPTK_mgL","Flag_ICPTCa_mgL","Flag_ICPTFe_mgL","Flag_ICPTMn_mgL","Flag_ICPTCu_mgL","Flag_ICPTSr_mgL","Flag_ICPTBa_mgL","nTraps","ICPTLi_mgL","ICPTNa_mgL","ICPTMg_mgL","ICPTAl_mgL","ICPTK_mgL","ICPTCa_mgL","ICPTFe_mgL","ICPTMn_mgL","ICPTCu_mgL","ICPTSr_mgL","ICPTBa_mgL","DilutionFactor","TLi_g","TNa_g","TMg_g","TAl_g","TK_g","TCa_g","TFe_g","TMn_g","TCu_g","TSr_g","TBa_g","TLiFlux_gm2d","TNaFlux_gm2d","TMgFlux_gm2d","TAlFlux_gm2d","TKFlux_gm2d","TCaFlux_gm2d","TFeFlux_gm2d","TMnFlux_gm2d","TCuFlux_gm2d","TSrFlux_gm2d","TBaFlux_gm2d"
"2",2020-07-20,"F_sed_4m_R2_F1_20Jul20","F_sed_4m_R2_F2_20Jul20",NA,NA,37,0.004,0.004,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.74,0.2,0.00799999999999998,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00584225008459471,0.114276182419458,0.231164633946644,1.6349499595334,0.167493264497313,1.29063885347978,4.13864098970249,0.618402773001052,0.00479587177196763,0.00390942816912636,0.0274361509988574,20,1.01655151471948e-05,0.000198840557409857,0.000402226463067161,0.00284481292958812,0.000291438280225325,0.00224571160505482,0.00720123532208233,0.00107602082502183,8.34481688322368e-06,6.80240501427987e-06,4.77389027380119e-05,0.000178339242244782,0.00348836963228464,0.00705648081730427,0.0499081231835953,0.00511286258531122,0.0393977580227508,0.126335245383104,0.0188772271542926,0.000146397727815717,0.000119338345191836,0.000837509916282379
"3",2020-07-20,"F_sed_8m_R1_F1_20Jul20","F_sed_8m_R1_F2_20Jul20",NA,NA,38,0.013,0.011,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.735,0.1,0.024,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00618219124987554,0.106667316917348,0.258247086805579,1.41058547830985,0.146249404931305,1.55192511617854,33.5629578810795,0.35168881301326,0.00699486876549977,0.00705149456378262,0.172265677861227,20,2.14522036370681e-05,0.000370135589703198,0.000896117391215359,0.00489473160973518,0.000507485435111628,0.00538518015313953,0.116463463847346,0.00122036018115601,2.42721946162842e-05,2.44686861363257e-05,0.000597761902178458,0.000376347847179315,0.00649349291596985,0.0157210819321654,0.0858709778729352,0.00890309705288729,0.0944751873324948,2.04318281867592,0.0214094521351557,0.000425820505189106,0.00042926766436248,0.0104868669352899
"4",2020-07-20,"F_sed_8m_R2_F1_20Jul20","F_sed_8m_R2_F2_20Jul20",NA,NA,39,0.01,0.012,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.765,0.1,0.022,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00519190470308604,0.092014093165561,0.217800671281284,1.17052095656383,0.121770694129414,1.29401786775359,32.5029030052683,0.338087475283149,0.00680512147906727,0.0056982093927746,0.127600183900062,20,1.83274236018937e-05,0.00032480974887443,0.000768836369622932,0.00413193897667032,0.000429850550276831,0.00456788307317017,0.114735247608597,0.00119344878774952,2.40220788211075e-05,2.01146791564943e-05,0.000450428649167219,0.00032152810655767,0.00569831667645182,0.0134881207281088,0.0724888857506065,0.00754110542405978,0.0801368936188869,2.01286376745315,0.0209373307091019,0.000421432585763539,0.000352882917080303,0.00790211836927806
"1",2020-08-07,"F_sed_4m_R1_F1_07Aug20","F_sed_4m_R1_F2_07Aug20",NA,NA,40,0.006,0.005,0.01,5e-04,0.01,18,"FCR",4,50,0.0040715,1.8,0.3,0.011,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00643510033237608,0.11297625288121,0.279107254881505,2.17074677252587,0.172322387452896,1.44647249904521,6.19137295145039,0.44421275708903,0.0061564066488467,0.00450866034434481,0.0345575940512592,20,7.72212039885129e-06,0.000135571503457452,0.000334928705857806,0.00260489612703104,0.000206786864943475,0.00173576699885425,0.00742964754174047,0.000533055308506836,7.38768797861604e-06,5.41039241321377e-06,4.1469112861511e-05,0.000105368215356766,0.00184987110207065,0.0045700970957715,0.0355437680220373,0.00282160362606568,0.0236845142911328,0.101377427671217,0.00727353157458807,0.000100804890070763,7.38247221637367e-05,0.000565845414077682
"2",2020-08-07,"F_sed_4m_R2_F1_07Aug20","F_sed_4m_R2_F2_07Aug20",NA,NA,41,0.006,0.008,0.01,5e-04,0.01,18,"FCR",4,50,0.0040715,1.755,0.3,0.014,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00604500302627937,0.0866158434938444,0.268853886008925,2.07204025445732,0.164818626947941,1.29173773442136,6.37134041497243,0.451924818232103,0.00659972968607483,0.0043742535945969,0.0366472885247115,20,7.07265354074686e-06,0.000101340536887798,0.000314559046630442,0.00242428709771506,0.000192837793529091,0.00151133314927299,0.00745446828551774,0.000528752037331561,7.72168373270755e-06,5.11787670567837e-06,4.28773275739125e-05,9.65062499590223e-05,0.00138279008402306,0.00429215340552134,0.033079360564835,0.00263126875883978,0.0206221178281686,0.101716106342431,0.00721481350487209,0.000105362257053878,6.98333497847964e-05,0.000585060482403598
"3",2020-08-07,"F_sed_8m_R1_F1_07Aug20","F_sed_8m_R1_F2_07Aug20",NA,NA,42,0.009,0.008,0.01,5e-04,0.01,18,"FCR",8,50,0.0040715,1.743,0.1,0.017,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0063242557019901,0.0936877266857522,0.249069906446916,1.22623005767173,0.128966836629833,1.51684965538635,23.5481756704786,0.421887148874193,0.00543683623763601,0.00545636101944073,0.0582477601748081,20,2.20463553771375e-05,0.000326595415226532,0.000868257693873949,0.00427463798104365,0.000449578392491598,0.00528773789867682,0.0820889403872884,0.00147069860097544,1.89528111243991e-05,1.90208745137704e-05,0.000203051691969381,0.000300822183704306,0.00445638947189177,0.0118473630231003,0.0583273702163228,0.00613449032559114,0.0721511031789651,1.12010234267044,0.0200676600348689,0.000258610819441362,0.000259539543353806,0.00277063724766167
"1",2020-08-24,"F_sed_4m_R1_F1_24Aug20","F_sed_4m_R1_F2_24Aug20",NA,NA,44,0.005,0.005,0.01,5e-04,0.01,17,"FCR",4,50,0.0040715,1.558,0.2,0.00999999999999998,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00977995382505522,0.112747765328354,0.525649424816532,1.70097150858287,0.17635219138151,3.32337525928992,9.23740348264829,0.657915566333897,0.00584433693918936,0.00759080400460298,0.0340941990598351,20,1.5237168059436e-05,0.000175661018381576,0.000818961803864157,0.00265011361037211,0.000274756714172393,0.0051778186539737,0.014391874625966,0.00102503245234821,9.10547695125702e-06,1.18264726391714e-05,5.31187621352231e-05,0.000220140980841517,0.00253788556582811,0.0118320579041422,0.0382878634174731,0.00396958360731906,0.0748072130371621,0.207928493270525,0.0148092905830083,0.000131552570612898,0.000170864512127651,0.000767440271835399
"2",2020-08-24,"F_sed_4m_R2_F1_24Aug20","F_sed_4m_R2_F2_24Aug20",NA,NA,45,0.005,0.005,0.01,5e-04,0.01,17,"FCR",4,50,0.0040715,1.658,0.2,0.00999999999999998,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00536565740193611,0.0971959710508986,0.185671190169955,0.794889644383835,0.125930251225236,1.16048886559048,8.57041880394559,0.586629556325314,0.00757027422558652,0.00360810437407114,0.0269425484680724,20,8.89625997241007e-06,0.00016115092000239,0.000307842833301785,0.0013179270303884,0.000208792356531441,0.00192409053914902,0.0142097543769418,0.000972631804387371,1.25515146660225e-05,5.98223705220995e-06,4.4670745360064e-05,0.000128529880914103,0.00232824901940158,0.00444759964605884,0.0190409233537054,0.00301655491228759,0.0277985500234632,0.205297287124153,0.0140522253597441,0.000181339651754628,8.64291531840404e-05,0.0006453864432109
"3",2020-08-24,"F_sed_8m_R1_F1_24Aug20","F_sed_8m_R1_F2_24Aug20",NA,NA,46,0.011,0.011,0.01,5e-04,0.01,17,"FCR",8,50,0.0040715,1.465,0.1,0.022,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0064924413146112,0.101451671303668,0.322444700383782,1.06321603073141,0.146639064680354,2.49672400871385,34.8613571824728,0.631475677730961,0.00689072845552701,0.0135729282882388,0.474099034205467,20,1.90228530518108e-05,0.000297253396919747,0.000944762972124481,0.00311522297004303,0.000429652459513437,0.00731540134553158,0.102143776544645,0.00185022373575172,2.01898343746941e-05,3.97686798845397e-05,0.00138911017022202,0.000274835160503223,0.00429460737724566,0.0136495867562104,0.0450075917972569,0.00620746017168752,0.105690218889289,1.47573558732719,0.0267313497085438,0.000291695275981451,0.000574563210329185,0.0200693510878635
"1",2020-09-11,"F_sed_4m_R1_F1_11Sep20","F_sed_4m_R1_F2_11Sep20",NA,NA,47,0.006,0.005,0.01,5e-04,0.01,18,"FCR",4,50,0.0040715,1.765,0.2,0.011,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00581367254269861,0.0899775395047958,0.237710256809326,1.06831357363088,0.122651809555848,1.44904625906345,7.54007501144905,0.463092034018457,0.0562333357063253,0.00444994354283572,0.0334025335926545,20,1.0261132037863e-05,0.000158810357225965,0.00041955860326846,0.0018855734574585,0.000216480443866072,0.00255756664724699,0.0133082323952076,0.000817357440042576,9.92518375216642e-05,7.85415035310504e-06,5.89554717910352e-05,0.000140012990542157,0.00216696490818241,0.00572487075836725,0.0257286211396087,0.00295387236298487,0.034897957990462,0.181590628559056,0.0111528298339757,0.00135428981294997,0.000107169762073834,0.00080444651563081
"2",2020-09-11,"F_sed_4m_R2_F1_11Sep20","F_sed_4m_R2_F2_11Sep20",NA,NA,48,0.005,0.002,0.01,5e-04,0.01,18,"FCR",4,50,0.0040715,1.78,0.2,0.007,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00580560368860417,0.0886812871050237,0.227153728504154,1.00559609103206,0.127062855776328,1.3585616303754,5.96243390304571,0.21130664932645,0.00434563283095238,0.00360991701730081,0.0191340217897991,20,1.03339745657154e-05,0.000157852691046942,0.000404333636737394,0.00178996104203707,0.000226171883281864,0.00241823970206821,0.0106131323474214,0.000376125835801081,7.73522643909524e-06,6.42565229079544e-06,3.40585587858424e-05,0.000141006925726465,0.00215389756773974,0.00551712632168589,0.0244239911858456,0.00308611190636626,0.0329968439432398,0.144816029410692,0.00513223130706785,0.000105547047076497,8.76779277470144e-05,0.000464728516460524
"3",2020-09-11,"F_sed_8m_R1_F1_11Sep20","F_sed_8m_R1_F2_11Sep20",NA,NA,49,0.011,0.012,0.01,5e-04,0.01,18,"FCR",8,50,0.0040715,1.838,0.1,0.023,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00467140603040049,0.101239752333677,0.208333680288281,0.721972059850134,0.114368928533004,1.47137728416977,32.8557533410668,0.443120365360529,0.0367163437199699,0.00787830871371453,0.200733384032841,20,1.71720885677522e-05,0.000372157329578597,0.000765834608739721,0.00265396929200909,0.000420420181287323,0.00540878289660807,0.120777749281762,0.0016289104630653,0.000134969279514609,2.89606628316146e-05,0.000737895919704724,0.00023431288724811,0.00507808110003952,0.0104498015847247,0.0362133706115558,0.00573662697732644,0.0738027603341394,1.64801055141787,0.0222264584860249,0.0018416537655329,0.00039516780372528,0.0100685785979058
"5",2020-07-02,"B_sed_4m_R1_F1_02Jul20","B_sed_4m_R1_F2_02Jul20",NA,NA,50,0.001,0.002,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.76,0.4,0.00299999999999999,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00436908136703402,0.0838713147723889,0.185894207165709,1.36572631902612,0.129152915614612,0.907504467009232,2.65698472819275,0.455508040580247,0.00585042933085424,0.00321409784869938,0.0343329721094158,20,3.84479160298994e-06,7.38067569997022e-05,0.000163586902305824,0.00120183916074299,0.000113654565740859,0.000798603930968124,0.00233814656080962,0.000400847075710617,5.14837781115173e-06,2.82840610685545e-06,3.02130154562859e-05,6.74513009068251e-05,0.00129483266959706,0.00286989530544769,0.0210845276529006,0.0019939047690542,0.0140103494845375,0.0410193954634063,0.00703228146366936,9.03208331634836e-05,4.96202892380038e-05,0.000530043603731266
"6",2020-07-02,"B_sed_4m_R2_F1_02Jul20","B_sed_4m_R2_F2_02Jul20",NA,NA,51,0.005,0.002,0.01,5e-04,0.01,14,"BVR",4,50,0.0040715,1.765,0.4,0.007,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00464373500382838,0.0869377257391792,0.204341795050466,1.58615318160454,0.149443035508027,0.986452656571414,3.44712520445579,0.704923809289608,0.0107685294704729,0.00388001567054575,0.0457210604564378,20,4.09809614087854e-06,7.67225429648256e-05,0.000180331634132036,0.00139978018276601,0.000131883478835834,0.000870544469424273,0.00304208799293223,0.000622095261698079,9.50322725769233e-06,3.42411382925662e-06,4.03488358528064e-05,7.18951622055498e-05,0.00134598591191077,0.00316365737674841,0.0245571162394696,0.00231370465142425,0.0152724420523197,0.0533690284895394,0.0109137604901331,0.000166720360304071,6.00711185638256e-05,0.0007078618945774
"7",2020-07-02,"B_sed_8m_R1_F1_02Jul20","B_sed_8m_R1_F2_02Jul20",NA,NA,52,0.008,0.007,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.755,0.4,0.015,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00543137351083527,0.0745077899442189,0.247987306186656,2.70401029185174,0.143733337771286,0.948896385738934,7.30057714304147,0.211836379797609,0.00619129280855759,0.00377973644974371,0.0471195987587861,20,4.76603025575795e-06,6.53805856760521e-05,0.000217608861178791,0.0023727690310999,0.000126126003894303,0.000832656578485915,0.00640625644301889,0.000185886423272402,5.43285943950928e-06,3.3167187346501e-06,4.13474479108348e-05,8.36130989940167e-05,0.00114700769593607,0.00381763234292014,0.0416267965667252,0.00221269809116162,0.014607753872492,0.112388492184679,0.0032611081081455,9.53116513659284e-05,5.81870271512799e-05,0.000725381097012944
"8",2020-07-02,"B_sed_8m_R2_F1_02Jul20","B_sed_8m_R2_F2_02Jul20",NA,NA,53,0.009,0.009,0.01,5e-04,0.01,14,"BVR",8,50,0.0040715,1.725,0.4,0.018,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00445821520498682,0.07485226684696,0.202446878886973,1.94296586951633,0.122904946979952,0.781666660763963,7.82984652233357,0.190897718817608,0.00900440561934058,0.00318114814878225,0.0440809079570239,20,3.84521061430113e-06,6.4560080155503e-05,0.000174610433040014,0.00167580806245783,0.000106005516770209,0.000674187494908918,0.0067532426255127,0.000164649282480187,7.76629984668125e-06,2.74374027832469e-06,3.80197831129331e-05,6.74586518534961e-05,0.00113261311477874,0.00306328718864606,0.0293996256637223,0.00185971328170047,0.011827643285362,0.118475862274569,0.00288853322713965,0.000136248484178896,4.81349498837685e-05,0.000667002037033265
"5",2020-07-17,"B_sed_4m_R1_F1_17Jul20","B_sed_4m_R1_F4_17Jul20",NA,NA,54,0.002,NA,0.01,5e-04,0.01,15,"BVR",4,50,0.0040715,1.81,0.4,0.00299999999999999,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0042322951029423,0.0861590766750715,0.164951252024207,0.923828044186052,0.117825144153238,1.02470728577964,4.28771339407849,0.663180261936575,0.00680552689369123,0.00359948942461641,0.0528094539215501,20,3.83022706816278e-06,7.79739643909397e-05,0.000149280883081907,0.000836064379988377,0.00010663175545868,0.000927360093630574,0.00388038062164103,0.0006001781370526,6.15900183879056e-06,3.25753792927785e-06,4.77925557990028e-05,6.27160680856814e-05,0.00127674426936739,0.00244432245416361,0.013689702893911,0.00174598641710558,0.0151845772423034,0.0635372814546815,0.00982730585865325,0.000100847383663524,5.33388665811593e-05,0.000782554436104676
"6",2020-07-17,"B_sed_4m_R2_F1_17Jul20","B_sed_4m_R2_F2_17Jul20",NA,NA,55,0.005,0.005,0.01,5e-04,0.01,15,"BVR",4,50,0.0040715,1.85,0.4,0.00999999999999999,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00505148245822789,0.0815896954598235,0.200143333289534,1.3397014651243,0.136334174901905,1.22109373280347,4.61054401059036,0.572255687821497,0.00813739025442075,0.00416101860201613,0.0467962129444966,20,4.6726212738608e-06,7.54704683003367e-05,0.000185132583292819,0.00123922385523998,0.000126109111784262,0.00112951170284321,0.00426475320979608,0.000529336511234885,7.52708598533919e-06,3.84894220686492e-06,4.32864969736594e-05,7.65094154301985e-05,0.00123575207008616,0.00303135753887296,0.0202910287812023,0.00206490829398276,0.0184946040008713,0.0698309911956459,0.0086673463708688,0.000123248368502013,6.30225094251082e-05,0.000708772311165571
"7",2020-07-17,"B_sed_8m_R1_F1_17Jul20","B_sed_8m_R1_F2_17Jul20",NA,NA,56,0.009,0.008,0.01,5e-04,0.01,15,"BVR",8,50,0.0040715,1.83,0.4,0.017,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00477848010053619,0.0979188253629167,0.201883562672898,2.0620855822466,0.135897512328964,0.886888737708284,12.9207363915718,0.25112783892018,0.00417547204165314,0.00354332630846285,0.0401140509566433,20,4.37230929199061e-06,8.95957252070688e-05,0.000184723459845702,0.00188680830775564,0.000124346223781002,0.00081150319500308,0.0118224737982882,0.000229781972611965,3.82055691811262e-06,3.24214357224351e-06,3.67043566253286e-05,7.15921125218489e-05,0.00146703876879232,0.00302465855901923,0.0308945647837511,0.00203604279800241,0.013287538499375,0.193580970130389,0.00376244582442122,6.2557729225308e-05,5.30867996601336e-05,0.000600996465272072
"8",2020-07-17,"B_sed_8m_R2_F1_17Jul20","B_sed_8m_R2_F2_17Jul20",NA,NA,57,0.005,0.003,0.01,5e-04,0.01,15,"BVR",8,50,0.0040715,1.8,0.2,0.00799999999999999,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00492304625119211,0.353450112692529,0.165158835141445,1.27835465748526,0.103834875412844,0.981886981261246,5.57965337480703,0.0999622520536371,0.00219574583784204,0.00288491057999435,0.0185421848149054,20,8.8614832521458e-06,0.000636210202846552,0.000297285903254601,0.00230103838347347,0.000186902775743119,0.00176739656627024,0.0100433760746527,0.000179932053696547,3.95234250811567e-06,5.19283904398983e-06,3.33759326668297e-05,0.000145097764986627,0.0104172942461264,0.00486775395234518,0.0376771604809606,0.00306034263773579,0.0289393191087682,0.16445005648455,0.00294620416220962,6.47155840700098e-05,8.50274517006808e-05,0.000546496912142613
"5",2020-07-30,"B_sed_4m_R1_F1_30Jul20","B_sed_4m_R1_F2_30Jul20",NA,NA,58,0.004,0.002,0.01,5e-04,0.01,13,"BVR",4,50,0.0040715,1.75,0.4,0.00599999999999999,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00625330275743466,0.0974152088767587,0.276447993767503,1.56903684789785,0.147941131961898,1.76155216751376,3.74025848708388,0.306490384044368,0.00235124948779056,0.0051050173825982,0.0368937619427176,20,5.47163991275533e-06,8.52383077671639e-05,0.000241891994546565,0.00137290724191062,0.000129448490466661,0.00154135814657454,0.00327272617619839,0.000268179086038822,2.05734330181674e-06,4.46689020977342e-06,3.22820416998779e-05,0.000103375998502826,0.00161041210982843,0.00457007896440671,0.025938413208336,0.00244567756103233,0.0291209655593675,0.0618317984526284,0.00506672245229639,3.88695019189061e-05,8.43932062417636e-05,0.000609906417024115
"6",2020-07-30,"B_sed_4m_R2_F1_30Jul20","B_sed_4m_R2_F4_30Jul20",NA,NA,59,0.003,NA,0.01,5e-04,0.01,13,"BVR",4,50,0.0040715,1.762,0.4,0.00599999999999998,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0045219597008343,0.0770792986074623,0.184125840000482,0.923611831493988,0.127931774829163,1.0845249465405,3.62661403608715,0.484098179886321,0.00299769939312407,0.00390587604589264,0.046117905071446,20,3.98384649643502e-06,6.79068620731743e-05,0.000162214865040425,0.000813702023546203,0.000112707893624493,0.00095546647790218,0.00319504696579278,0.000426490496479849,2.64097316534231e-06,3.44107679643142e-06,4.06298743679439e-05,7.5267034384134e-05,0.00128296813824378,0.00306473450609631,0.0153733177820724,0.00212939652980838,0.0180516815368024,0.0603642007914826,0.00805770877260977,4.98960535304944e-05,6.50124561243053e-05,0.000767622485909444
"7",2020-07-30,"B_sed_8m_R1_F1_30Jul20","B_sed_8m_R1_F2_30Jul20",NA,NA,60,0.005,0.002,0.01,5e-04,0.01,13,"BVR",8,50,0.0040715,1.766,0.2,0.00699999999999999,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0047730887263501,0.0894038318067312,0.178451101692188,1.24790350824558,0.110312324414591,0.956834992992161,8.94943422156,0.187296596081606,0.00220198507617462,0.00310330404453458,0.0313638908145721,20,8.42927469073428e-06,0.000157887166970687,0.000315144645588404,0.00220379759556169,0.000194811564916168,0.00168977059762416,0.015804700835275,0.000330765788680116,3.88870564452438e-06,5.48043494264807e-06,5.53886311785343e-05,0.000159254757568733,0.00298297106473115,0.00595404539223692,0.0416364710711738,0.00368058577761301,0.0319249302869696,0.298599095689076,0.00624917652122382,7.34695329546733e-05,0.000103542163493856,0.00104646050271653
"8",2020-07-30,"B_sed_8m_R2_F1_30Jul20","B_sed_8m_R2_F2_30Jul20",NA,NA,61,0.006,0.002,0.01,5e-04,0.01,13,"BVR",8,50,0.0040715,1.759,0.2,0.00799999999999999,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00441675774875898,0.0779972072612809,0.174488350359391,1.16683196113299,0.109156801032852,0.928532036860574,9.29149095246328,0.237033241369022,0.00224247149719905,0.00329954640447371,0.0352819656738766,20,7.76907688006705e-06,0.000137197087572593,0.000306925008282169,0.00205245741963293,0.000192006813016787,0.00163328785283775,0.0163437325853829,0.00041694147156811,3.94450736357313e-06,5.80390212546925e-06,6.20609776203489e-05,0.000146781603454917,0.00259207223897058,0.00579875132548331,0.0387771926738951,0.00362759544331208,0.0308577986347453,0.308783052652735,0.00787729851156935,7.45237979495958e-05,0.000109653447046907,0.00117252151674112
"5",2020-08-26,"B_sed_4m_R1_F1_26Aug20","B_sed_4m_R1_F2_26Aug20",NA,NA,62,0.005,0.002,0.01,5e-04,0.01,26,"BVR",4,50,0.0040715,1.85,0.4,0.00699999999999998,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00507165216028932,0.151243193288885,0.196287387463031,0.761284297416956,0.13248016528148,1.24207016598589,4.04512393806899,0.34313448249372,0.0017186534479969,0.00415004491891207,0.0358007085902777,20,4.69127824826762e-06,0.000139899953792219,0.000181565833403304,0.000704187975110684,0.000122544152885369,0.00114891490353695,0.00374173964271382,0.000317399396306691,1.58975443939713e-06,3.83879154999366e-06,3.31156554460069e-05,4.43162909933744e-05,0.00132156882071641,0.0017151667161347,0.00665213137390949,0.0011576167627256,0.0108532567239153,0.0353464480366697,0.00299832226175092,1.5017659711476e-05,3.62632515893185e-05,0.00031282796404658
"6",2020-08-26,"B_sed_4m_R2_F1_26Aug20","B_sed_4m_R2_F2_26Aug20",NA,NA,63,0.003,0.004,0.01,5e-04,0.01,26,"BVR",4,50,0.0040715,1.68,0.4,0.00699999999999998,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00400604512350392,0.07361667875168,0.152277005646504,0.522762287216798,0.111662494641661,0.895596660506015,3.1667193121203,0.303419731499738,0.00141738947265149,0.00320513888117535,0.0306907876482662,20,3.36507790374329e-06,6.18380101514112e-05,0.000127912684743063,0.00043912032126211,9.37964954989952e-05,0.000752301194825052,0.00266004422218105,0.00025487257445978,1.19060715702725e-06,2.69231666018729e-06,2.57802616245436e-05,3.17883023998271e-05,0.000584154489948055,0.00120833074885521,0.0041481623788446,0.000886051214341674,0.00710663424767901,0.0251281820363035,0.00240766089288374,1.12471037609202e-05,2.54330445232554e-05,0.000243533961444408
"7",2020-08-26,"B_sed_8m_R1_F1_26Aug20","B_sed_8m_R1_F2_26Aug20",NA,NA,64,0.007,0.006,0.01,5e-04,0.01,26,"BVR",8,50,0.0040715,1.73,0.2,0.013,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00383136713864,0.0863023440886319,0.150711434657402,0.766780921897028,0.109488776697225,0.766988462659169,10.2477810454119,0.333255517671134,0.00221042039991241,0.00273886455582097,0.0297672288464072,20,6.6282651498472e-06,0.000149303055273333,0.000260730781957305,0.00132653099488186,0.000189415583686199,0.00132689004040036,0.0177286612085626,0.000576532045571062,3.82402729184847e-06,4.73823568157028e-06,5.14973059042845e-05,6.26140918565941e-05,0.00141039548147378,0.002463000613621,0.0125311120913844,0.00178931960141508,0.0125345038249026,0.167474293244434,0.00544622607025441,3.61237806124039e-05,4.47598756985261e-05,0.000486470738475561
"8",2020-08-26,"B_sed_8m_R2_F1_26Aug20","B_sed_8m_R2_F2_26Aug20",NA,NA,65,0.006,0.007,0.01,5e-04,0.01,26,"BVR",8,50,0.0040715,1.74,0.2,0.013,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00405555965840657,0.0705443690855984,0.152045207810859,0.665300376681231,0.112840020753764,0.863149097181879,11.9270835200796,0.406813289668176,0.00173856921086232,0.00300766122988919,0.0358204662676268,20,7.05667380562743e-06,0.000122747202208941,0.000264558661590895,0.00115762265542534,0.000196341636111549,0.00150187942909647,0.0207531253249385,0.000707855124022626,3.02511042690044e-06,5.23333054000719e-06,6.23276113056706e-05,6.66610661883017e-05,0.00115953487383162,0.00249916078548725,0.0109355147453248,0.00185474674908651,0.0141875459724395,0.196044977989009,0.0066867731985247,2.8576790134995e-05,4.94368031060863e-05,0.000588779520925671
"7",2020-09-16,"B_sed_8m_R1_F1_16Sep20","B_sed_8m_R1_F2_16Sep20",NA,NA,66,0.009,0.009,0.01,5e-04,0.01,21,"BVR",8,50,0.0040715,1.81,0.2,0.018,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00574277029093634,0.0850919251579096,0.235912711643746,1.68558154908187,0.157239187623339,1.16445118646294,14.9042064783172,0.204530419994441,0.00783126010238934,0.00372886958304415,0.0328706344148839,20,1.03944142265948e-05,0.000154016384535816,0.00042700200807518,0.00305090260383818,0.000284602929598244,0.00210765664749792,0.0269766137257541,0.000370200060189938,1.41745807853247e-05,6.74925394530991e-06,5.94958482909399e-05,0.000121569963411107,0.00180132962036709,0.00499408791746554,0.0356824453821066,0.00332863083803493,0.0246505224761896,0.315510414738386,0.00432974930486527,0.00016578166213838,7.89372577710322e-05,0.000695845666929117
